film,filmLabel,actor,actorLabel,boxOffice,genreLabel
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q697237,Ю Ся,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q702919,У Синго,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q704130,Бо Хуанг,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q706092,Чэнь Кунь,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5441522,Чжао Ксян,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5443398,Шаофен Фен,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6170442,Рэнь Юан,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6539189,Ли Сюэцзянь,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q7967554,Луойонг Ванг,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8045101,Xu Huanshan,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8070428,Zhang Zhen Huan,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q9186142,Yang Lixin,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q19852813,Le Yang,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60990791,Йонгдай Динг,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60994093,Shuguang Gao,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q109414772,Li Yunrui,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q120696952,Narana Erdyneeva,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q123329064,Yu Shi,朝歌风云,фэнтезийный фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q697237,Ю Ся,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q702919,У Синго,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q704130,Бо Хуанг,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q706092,Чэнь Кунь,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5441522,Чжао Ксян,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5443398,Шаофен Фен,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6170442,Рэнь Юан,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6539189,Ли Сюэцзянь,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q7967554,Луойонг Ванг,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8045101,Xu Huanshan,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8070428,Zhang Zhen Huan,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q9186142,Yang Lixin,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q19852813,Le Yang,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60990791,Йонгдай Динг,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60994093,Shuguang Gao,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q109414772,Li Yunrui,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q120696952,Narana Erdyneeva,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q123329064,Yu Shi,朝歌风云,боевик
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q697237,Ю Ся,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q702919,У Синго,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q704130,Бо Хуанг,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q706092,Чэнь Кунь,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5441522,Чжао Ксян,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5443398,Шаофен Фен,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6170442,Рэнь Юан,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6539189,Ли Сюэцзянь,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q7967554,Луойонг Ванг,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8045101,Xu Huanshan,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8070428,Zhang Zhen Huan,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q9186142,Yang Lixin,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q19852813,Le Yang,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60990791,Йонгдай Динг,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60994093,Shuguang Gao,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q109414772,Li Yunrui,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q120696952,Narana Erdyneeva,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q123329064,Yu Shi,朝歌风云,высокое фэнтези
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q697237,Ю Ся,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q702919,У Синго,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q704130,Бо Хуанг,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q706092,Чэнь Кунь,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5441522,Чжао Ксян,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5443398,Шаофен Фен,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6170442,Рэнь Юан,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6539189,Ли Сюэцзянь,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q7967554,Луойонг Ванг,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8045101,Xu Huanshan,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8070428,Zhang Zhen Huan,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q9186142,Yang Lixin,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q19852813,Le Yang,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60990791,Йонгдай Динг,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60994093,Shuguang Gao,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q109414772,Li Yunrui,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q120696952,Narana Erdyneeva,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q123329064,Yu Shi,朝歌风云,эпический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q697237,Ю Ся,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q702919,У Синго,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q704130,Бо Хуанг,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q706092,Чэнь Кунь,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5441522,Чжао Ксян,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5443398,Шаофен Фен,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6170442,Рэнь Юан,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6539189,Ли Сюэцзянь,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q7967554,Луойонг Ванг,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8045101,Xu Huanshan,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8070428,Zhang Zhen Huan,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q9186142,Yang Lixin,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q19852813,Le Yang,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60990791,Йонгдай Динг,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60994093,Shuguang Gao,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q109414772,Li Yunrui,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q120696952,Narana Erdyneeva,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q123329064,Yu Shi,朝歌风云,gods and demons fiction
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q697237,Ю Ся,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q702919,У Синго,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q704130,Бо Хуанг,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q706092,Чэнь Кунь,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5441522,Чжао Ксян,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5443398,Шаофен Фен,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6170442,Рэнь Юан,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6539189,Ли Сюэцзянь,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q7967554,Луойонг Ванг,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8045101,Xu Huanshan,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8070428,Zhang Zhen Huan,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q9186142,Yang Lixin,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q19852813,Le Yang,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60990791,Йонгдай Динг,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60994093,Shuguang Gao,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q109414772,Li Yunrui,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q120696952,Narana Erdyneeva,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q123329064,Yu Shi,朝歌风云,исторический фильм
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q697237,Ю Ся,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q702919,У Синго,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q704130,Бо Хуанг,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q706092,Чэнь Кунь,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5441522,Чжао Ксян,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q5443398,Шаофен Фен,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6170442,Рэнь Юан,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q6539189,Ли Сюэцзянь,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q7967554,Луойонг Ванг,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8045101,Xu Huanshan,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q8070428,Zhang Zhen Huan,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q9186142,Yang Lixin,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q19852813,Le Yang,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60990791,Йонгдай Динг,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q60994093,Shuguang Gao,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q109414772,Li Yunrui,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q120696952,Narana Erdyneeva,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q67936237,Creation of the Gods I: Kingdom of Storms,http://www.wikidata.org/entity/Q123329064,Yu Shi,朝歌风云,fantasy epic film
http://www.wikidata.org/entity/Q5688662,Proiravshiy rytsar 2,http://www.wikidata.org/entity/Q714389,Лю Е,Feng pei dao di,боевик
http://www.wikidata.org/entity/Q5688662,Proiravshiy rytsar 2,http://www.wikidata.org/entity/Q714389,Лю Е,Feng pei dao di,криминальный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Ngày phán xét,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Ngày phán xét,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Ngày phán xét,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Ngày phán xét,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Ngày phán xét,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Ngày phán xét,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Ngày phán xét,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Ngày phán xét,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Ngày phán xét,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Ngày phán xét,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Ngày phán xét,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Ngày phán xét,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Ngày phán xét,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Ngày phán xét,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Ngày phán xét,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Ngày phán xét,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Ngày phán xét,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Ngày phán xét,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q459007,Джо Мортон,Ngày phán xét,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q769868,Уильям Вишер,Ngày phán xét,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,Ngày phán xét,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,Ngày phán xét,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Ngày phán xét,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Ngày phán xét,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Ngày phán xét,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Ngày phán xét,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Ngày phán xét,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Ngày phán xét,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Ngày phán xét,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Ngày phán xét,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Ngày phán xét,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Ngày phán xét,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q459007,Джо Мортон,Ngày phán xét,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q769868,Уильям Вишер,Ngày phán xét,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,Ngày phán xét,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,Ngày phán xét,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Ngày phán xét,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Ngày phán xét,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Ngày phán xét,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Ngày phán xét,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Ngày phán xét,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Ngày phán xét,боевик
